AsOfDateTime,SecurityId,MetricName,MetricValue
2/7/2025 10:45,LGP30YU,Spread,2.0
2/7/2025 10:58,LGP30YU,Yield,3.73
2/7/2025 11:32,LGP30YU,Yield,5.28
2/7/2025 10:14,LGP30YU,Yield,4.75
2/7/2025 13:28,LGP30YU,Yield,8.3
2/7/2025 13:40,LGP30YU,Mark,77.1
2/7/2025 12:44,LGP30YU,CurrentFace,7100000.0
2/7/2025 9:33,CFN12WD,TradePrice,94.6
2/7/2025 10:26,CFN12WD,TradePrice,118.7
2/7/2025 11:16,CFN12WD,Spread,10.0
2/7/2025 13:28,CFN12WD,Spread,6.0
2/7/2025 12:37,CFN12WD,Spread,1.0
2/7/2025 9:58,CFN12WD,Spread,9.0
2/7/2025 13:25,CFN12WD,Yield,2.48
2/7/2025 9:37,CFN12WD,Mark,94.4
2/7/2025 11:28,CFN12WD,CurrentFace,14500000.0
2/7/2025 13:34,CFN12WD,CurrentFace,4300000.0
2/7/2025 13:27,CFN12WD,CurrentFace,17600000.0
2/7/2025 11:28,JQL24TF,TradePrice,115.8
2/7/2025 10:07,JQL24TF,TradePrice,110.0
2/7/2025 10:18,JQL24TF,Spread,7.0
2/7/2025 13:41,JQL24TF,Spread,1.0
2/7/2025 11:51,JQL24TF,Spread,10.0
2/7/2025 11:32,JQL24TF,Spread,8.0
2/7/2025 10:50,JQL24TF,Yield,5.94
2/7/2025 14:02,JQL24TF,Yield,1.52
2/7/2025 13:01,JQL24TF,Yield,6.8
2/7/2025 13:26,JQL24TF,Mark,117.1
2/7/2025 13:39,JQL24TF,Mark,107.6
2/7/2025 13:08,JQL24TF,CurrentFace,11000000.0
2/7/2025 12:40,JQL24TF,CurrentFace,1900000.0
2/7/2025 10:14,JUI05RA,TradePrice,117.4
2/7/2025 12:08,JUI05RA,Spread,1.0
2/7/2025 13:11,JUI05RA,Spread,9.0
2/7/2025 9:30,JUI05RA,Spread,1.0
2/7/2025 9:32,JUI05RA,Spread,7.0
2/7/2025 9:37,JUI05RA,Yield,0.47
2/7/2025 13:18,JUI05RA,Yield,1.72
2/7/2025 9:56,JUI05RA,Yield,4.67
2/7/2025 13:17,JUI05RA,Mark,94.6
2/7/2025 12:49,JUI05RA,Mark,113.0
2/7/2025 10:28,JUI05RA,Mark,113.5
2/7/2025 10:57,JUI05RA,Mark,79.7
2/7/2025 11:34,JUI05RA,CurrentFace,15800000.0
2/7/2025 13:04,JUI05RA,CurrentFace,10400000.0
2/7/2025 14:21,JUI05RA,CurrentFace,13900000.0
2/7/2025 13:52,JUI05RA,CurrentFace,17500000.0
2/7/2025 11:20,MPZ70CG,TradePrice,98.4
2/7/2025 13:50,MPZ70CG,Spread,12.0
2/7/2025 13:14,MPZ70CG,Yield,5.49
2/7/2025 12:26,MPZ70CG,Yield,1.51
2/7/2025 14:22,MPZ70CG,Mark,83.8
2/7/2025 11:45,MPZ70CG,Mark,104.6
2/7/2025 10:26,MPZ70CG,CurrentFace,3800000.0
2/7/2025 13:47,SMS96VL,TradePrice,93.3
2/7/2025 12:48,SMS96VL,TradePrice,87.2
2/7/2025 10:07,SMS96VL,TradePrice,113.7
2/7/2025 13:24,SMS96VL,Spread,1.0
2/7/2025 13:41,SMS96VL,Spread,9.0
2/7/2025 14:03,SMS96VL,Yield,5.82
2/7/2025 13:53,SMS96VL,Mark,105.3
2/7/2025 11:26,SMS96VL,Mark,110.9
2/7/2025 13:16,SMS96VL,Mark,105.2
2/7/2025 13:25,SMS96VL,Mark,78.3
2/7/2025 10:12,SMS96VL,CurrentFace,2000000.0
2/7/2025 12:24,SMS96VL,CurrentFace,12700000.0
2/7/2025 13:05,SMS96VL,CurrentFace,12200000.0
2/7/2025 13:49,SMS96VL,CurrentFace,3800000.0
2/7/2025 10:09,QVT19PV,TradePrice,88.6
2/7/2025 11:19,QVT19PV,TradePrice,124.6
2/7/2025 14:33,QVT19PV,TradePrice,125.1
2/7/2025 11:28,QVT19PV,Spread,2.0
2/7/2025 14:17,QVT19PV,Spread,8.0
2/7/2025 14:08,QVT19PV,Yield,3.55
2/7/2025 10:16,QVT19PV,Yield,5.2
2/7/2025 10:50,QVT19PV,Yield,2.58
2/7/2025 14:43,QVT19PV,Mark,111.1
2/7/2025 12:17,QVT19PV,CurrentFace,13500000.0
2/7/2025 12:41,QVT19PV,CurrentFace,11200000.0
2/7/2025 11:22,GNM22AD,TradePrice,98.3
2/7/2025 13:56,GNM22AD,Spread,10.0
2/7/2025 12:00,GNM22AD,Spread,8.0
2/7/2025 13:41,GNM22AD,Yield,7.64
2/7/2025 11:21,GNM22AD,Yield,7.72
2/7/2025 9:40,GNM22AD,Yield,6.24
2/7/2025 14:50,GNM22AD,Mark,90.5
2/7/2025 11:13,GNM22AD,CurrentFace,1000000.0
2/7/2025 11:36,GNM22AD,CurrentFace,16700000.0
2/7/2025 14:40,HFZ87VS,TradePrice,102.5
2/7/2025 10:57,HFZ87VS,Spread,1.0
2/7/2025 10:09,HFZ87VS,Spread,7.0
2/7/2025 9:53,HFZ87VS,Yield,3.82
2/7/2025 11:16,HFZ87VS,Mark,84.9
2/7/2025 14:07,HFZ87VS,CurrentFace,8400000.0
2/7/2025 11:48,HFZ87VS,CurrentFace,4000000.0
2/7/2025 12:34,KMO73NI,TradePrice,106.8
2/7/2025 10:29,KMO73NI,Spread,9.0
2/7/2025 14:37,KMO73NI,Spread,7.0
2/7/2025 13:25,KMO73NI,Yield,4.57
2/7/2025 10:54,KMO73NI,Yield,5.47
2/7/2025 10:41,KMO73NI,Yield,3.42
2/7/2025 11:02,KMO73NI,Yield,5.08
2/7/2025 11:27,KMO73NI,Mark,78.8
2/7/2025 13:00,KMO73NI,Mark,103.6
2/7/2025 9:44,KMO73NI,CurrentFace,17400000.0
2/7/2025 9:30,KMO73NI,CurrentFace,6900000.0
2/7/2025 13:27,KMO73NI,CurrentFace,13900000.0
2/7/2025 12:59,FRH21QB,TradePrice,123.3
2/7/2025 13:23,FRH21QB,TradePrice,112.4
2/7/2025 14:54,FRH21QB,TradePrice,87.4
2/7/2025 12:08,FRH21QB,Spread,1.0
2/7/2025 12:17,FRH21QB,Spread,4.0
2/7/2025 14:24,FRH21QB,Spread,8.0
2/7/2025 13:22,FRH21QB,Spread,12.0
2/7/2025 10:32,FRH21QB,Yield,1.87
2/7/2025 11:18,FRH21QB,Yield,1.36
2/7/2025 14:29,FRH21QB,Mark,83.6
2/7/2025 14:07,FRH21QB,Mark,102.7
2/7/2025 10:42,FRH21QB,Mark,79.6
2/7/2025 14:46,FRH21QB,CurrentFace,12700000.0
2/7/2025 9:41,FRH21QB,CurrentFace,19500000.0
2/7/2025 12:39,FRH21QB,CurrentFace,13100000.0
2/7/2025 11:33,YLI49FV,TradePrice,114.9
2/7/2025 11:27,YLI49FV,Spread,6.0
2/7/2025 12:51,YLI49FV,Yield,4.97
2/7/2025 12:46,YLI49FV,Yield,2.86
2/7/2025 12:56,YLI49FV,Mark,78.0
2/7/2025 14:54,YLI49FV,Mark,112.6
2/7/2025 11:46,YLI49FV,Mark,81.2
2/7/2025 14:05,YLI49FV,Mark,91.0
2/7/2025 14:31,YLI49FV,CurrentFace,9800000.0
2/7/2025 13:42,YLI49FV,CurrentFace,11400000.0
2/7/2025 11:28,UGH42CD,TradePrice,108.0
2/7/2025 13:39,UGH42CD,TradePrice,114.5
2/7/2025 11:15,UGH42CD,TradePrice,100.2
2/7/2025 14:36,UGH42CD,Spread,8.0
2/7/2025 14:18,UGH42CD,Spread,8.0
2/7/2025 14:12,UGH42CD,Spread,6.0
2/7/2025 10:47,UGH42CD,Yield,1.66
2/7/2025 12:45,UGH42CD,Yield,1.46
2/7/2025 12:32,UGH42CD,Yield,3.38
2/7/2025 11:20,UGH42CD,Mark,118.3
2/7/2025 11:40,UGH42CD,Mark,83.6
2/7/2025 13:25,UGH42CD,Mark,113.0
2/7/2025 12:20,UGH42CD,Mark,104.7
2/7/2025 9:43,UGH42CD,CurrentFace,4200000.0
2/7/2025 13:36,UGH42CD,CurrentFace,11900000.0
2/7/2025 13:59,KYS40GT,TradePrice,124.5
2/7/2025 10:45,KYS40GT,TradePrice,107.3
2/7/2025 12:34,KYS40GT,Spread,2.0
2/7/2025 13:01,KYS40GT,Spread,6.0
2/7/2025 14:14,KYS40GT,Spread,6.0
2/7/2025 14:10,KYS40GT,Yield,3.72
2/7/2025 11:23,KYS40GT,Yield,1.16
2/7/2025 14:31,KYS40GT,Yield,7.16
2/7/2025 11:16,KYS40GT,Yield,8.25
2/7/2025 12:47,KYS40GT,Mark,101.4
2/7/2025 13:37,KYS40GT,Mark,104.1
2/7/2025 10:42,KYS40GT,Mark,83.1
2/7/2025 10:40,KYS40GT,Mark,96.5
2/7/2025 11:19,KYS40GT,CurrentFace,8300000.0
2/7/2025 9:56,KYS40GT,CurrentFace,15600000.0
2/7/2025 10:19,KYS40GT,CurrentFace,3200000.0
2/7/2025 14:07,KYS40GT,CurrentFace,12000000.0
2/7/2025 14:46,LAF46ZQ,TradePrice,96.2
2/7/2025 13:26,LAF46ZQ,TradePrice,118.0
2/7/2025 10:54,LAF46ZQ,TradePrice,86.7
2/7/2025 11:16,LAF46ZQ,TradePrice,106.9
2/7/2025 10:47,LAF46ZQ,Spread,8.0
2/7/2025 12:02,LAF46ZQ,Spread,6.0
2/7/2025 14:58,LAF46ZQ,Spread,12.0
2/7/2025 9:48,LAF46ZQ,Yield,3.72
2/7/2025 12:09,LAF46ZQ,Yield,5.69
2/7/2025 11:18,LAF46ZQ,Mark,101.8
2/7/2025 12:18,LAF46ZQ,Mark,93.2
2/7/2025 13:46,LAF46ZQ,Mark,114.0
2/7/2025 13:10,LAF46ZQ,CurrentFace,4300000.0
2/7/2025 10:09,LAF46ZQ,CurrentFace,10500000.0
2/7/2025 11:13,LAF46ZQ,CurrentFace,15300000.0
2/7/2025 14:55,LAF46ZQ,CurrentFace,7800000.0
2/7/2025 12:01,YAL88TQ,TradePrice,123.7
2/7/2025 10:52,YAL88TQ,TradePrice,105.7
2/7/2025 13:05,YAL88TQ,TradePrice,85.6
2/7/2025 10:50,YAL88TQ,Spread,12.0
2/7/2025 10:18,YAL88TQ,Yield,0.31
2/7/2025 14:19,YAL88TQ,Yield,1.78
2/7/2025 12:27,YAL88TQ,Yield,1.45
2/7/2025 9:59,YAL88TQ,Mark,97.8
2/7/2025 11:20,YAL88TQ,Mark,104.5
2/7/2025 13:30,YAL88TQ,CurrentFace,15400000.0
2/7/2025 14:02,YAL88TQ,CurrentFace,10100000.0
2/7/2025 12:09,YAL88TQ,CurrentFace,5900000.0
2/7/2025 10:31,LBR15JO,TradePrice,86.4
2/7/2025 12:41,LBR15JO,TradePrice,116.5
2/7/2025 10:02,LBR15JO,Spread,4.0
2/7/2025 10:36,LBR15JO,Spread,1.0
2/7/2025 14:33,LBR15JO,Yield,7.02
2/7/2025 13:19,LBR15JO,Mark,91.2
2/7/2025 12:35,LBR15JO,Mark,92.3
2/7/2025 12:54,LBR15JO,Mark,89.8
2/7/2025 10:11,LBR15JO,Mark,91.3
2/7/2025 13:57,LBR15JO,CurrentFace,4700000.0
2/7/2025 10:38,LBR15JO,CurrentFace,16600000.0
2/7/2025 11:14,LBR15JO,CurrentFace,16800000.0
2/7/2025 11:56,LBR15JO,CurrentFace,6400000.0
2/7/2025 13:50,TZE82IG,TradePrice,117.7
2/7/2025 13:33,TZE82IG,TradePrice,119.8
2/7/2025 12:17,TZE82IG,Spread,7.0
2/7/2025 10:04,TZE82IG,Yield,8.53
2/7/2025 13:38,TZE82IG,Mark,97.3
2/7/2025 10:07,TZE82IG,Mark,110.3
2/7/2025 13:15,TZE82IG,Mark,85.6
2/7/2025 9:46,TZE82IG,CurrentFace,4400000.0
2/7/2025 10:13,TZE82IG,CurrentFace,12600000.0
2/7/2025 10:15,TZE82IG,CurrentFace,19800000.0
2/7/2025 14:26,TZE82IG,CurrentFace,3300000.0
2/7/2025 12:55,JCM10AV,TradePrice,108.1
2/7/2025 9:59,JCM10AV,TradePrice,96.8
2/7/2025 11:45,JCM10AV,TradePrice,98.9
2/7/2025 10:01,JCM10AV,Spread,10.0
2/7/2025 12:56,JCM10AV,Spread,10.0
2/7/2025 10:18,JCM10AV,Spread,8.0
2/7/2025 14:00,JCM10AV,Yield,0.76
2/7/2025 12:47,JCM10AV,Yield,1.53
2/7/2025 12:16,JCM10AV,Yield,6.82
2/7/2025 13:41,JCM10AV,Yield,4.4
2/7/2025 14:48,JCM10AV,Mark,89.5
2/7/2025 11:19,JCM10AV,Mark,97.5
2/7/2025 14:36,JCM10AV,Mark,84.6
2/7/2025 13:02,JCM10AV,CurrentFace,16900000.0
2/7/2025 10:51,ZJK76DR,TradePrice,86.6
2/7/2025 12:09,ZJK76DR,Spread,1.0
2/7/2025 11:48,ZJK76DR,Yield,2.21
2/7/2025 9:39,ZJK76DR,Yield,2.12
2/7/2025 9:57,ZJK76DR,Yield,1.89
2/7/2025 11:52,ZJK76DR,Mark,116.7
2/7/2025 13:35,ZJK76DR,Mark,102.6
2/7/2025 12:16,ZJK76DR,Mark,111.2
2/7/2025 10:38,ZJK76DR,CurrentFace,17400000.0
2/7/2025 13:50,JPN92AH,TradePrice,122.0
2/7/2025 14:37,JPN92AH,TradePrice,110.6
2/7/2025 10:23,JPN92AH,TradePrice,120.7
2/7/2025 9:36,JPN92AH,TradePrice,98.4
2/7/2025 9:51,JPN92AH,Spread,2.0
2/7/2025 9:50,JPN92AH,Spread,11.0
2/7/2025 14:52,JPN92AH,Spread,11.0
2/7/2025 14:46,JPN92AH,Yield,1.02
2/7/2025 14:27,JPN92AH,Yield,7.93
2/7/2025 11:27,JPN92AH,Mark,82.1
2/7/2025 11:46,JPN92AH,Mark,78.8
2/7/2025 12:53,JPN92AH,Mark,108.0
2/7/2025 11:55,JPN92AH,CurrentFace,2500000.0
2/7/2025 13:49,JPN92AH,CurrentFace,6500000.0
2/7/2025 9:45,LFL59PW,TradePrice,94.4
2/7/2025 14:24,LFL59PW,TradePrice,107.0
2/7/2025 10:46,LFL59PW,TradePrice,92.8
2/7/2025 12:36,LFL59PW,Spread,7.0
2/7/2025 13:54,LFL59PW,Spread,1.0
2/7/2025 12:30,LFL59PW,Yield,8.02
2/7/2025 11:11,LFL59PW,Mark,92.5
2/7/2025 14:41,LFL59PW,Mark,112.3
2/7/2025 12:21,LFL59PW,Mark,95.8
2/7/2025 9:46,LFL59PW,CurrentFace,7000000.0
2/7/2025 14:54,RND86XU,TradePrice,88.9
2/7/2025 14:02,RND86XU,TradePrice,86.9
2/7/2025 10:02,RND86XU,Spread,6.0
2/7/2025 13:04,RND86XU,Spread,10.0
2/7/2025 9:30,RND86XU,Yield,0.72
2/7/2025 12:02,RND86XU,Yield,3.18
2/7/2025 9:54,RND86XU,Yield,4.09
2/7/2025 11:16,RND86XU,Yield,1.88
2/7/2025 12:23,RND86XU,Mark,101.0
2/7/2025 14:55,RND86XU,Mark,110.2
2/7/2025 12:31,RND86XU,CurrentFace,17700000.0
2/7/2025 9:46,RND86XU,CurrentFace,11000000.0
2/7/2025 13:29,UXP54RA,TradePrice,87.0
2/7/2025 14:23,UXP54RA,TradePrice,115.6
2/7/2025 14:06,UXP54RA,Spread,11.0
2/7/2025 12:10,UXP54RA,Spread,4.0
2/7/2025 11:53,UXP54RA,Yield,7.42
2/7/2025 14:43,UXP54RA,Yield,0.91
2/7/2025 13:02,UXP54RA,Yield,3.87
2/7/2025 14:56,UXP54RA,Yield,5.78
2/7/2025 10:01,UXP54RA,Mark,102.6
2/7/2025 11:15,UXP54RA,Mark,92.7
2/7/2025 11:07,UXP54RA,CurrentFace,10300000.0
2/7/2025 11:20,UXP54RA,CurrentFace,16900000.0
2/7/2025 9:52,HZI97XK,TradePrice,98.7
2/7/2025 12:58,HZI97XK,Spread,1.0
2/7/2025 14:56,HZI97XK,Yield,6.97
2/7/2025 10:05,HZI97XK,Yield,4.59
2/7/2025 12:52,HZI97XK,Yield,7.21
2/7/2025 9:53,HZI97XK,Mark,92.4
2/7/2025 13:05,HZI97XK,Mark,86.1
2/7/2025 13:50,HZI97XK,Mark,96.9
2/7/2025 14:09,HZI97XK,CurrentFace,2300000.0
2/7/2025 14:33,HZI97XK,CurrentFace,11800000.0
2/7/2025 10:11,HZI97XK,CurrentFace,6900000.0
2/7/2025 12:11,PXL69KL,TradePrice,97.3
2/7/2025 11:40,PXL69KL,TradePrice,125.2
2/7/2025 9:52,PXL69KL,Spread,5.0
2/7/2025 14:47,PXL69KL,Yield,4.06
2/7/2025 11:13,PXL69KL,Mark,89.5
2/7/2025 12:32,PXL69KL,Mark,118.2
2/7/2025 9:38,PXL69KL,Mark,76.7
2/7/2025 14:06,PXL69KL,Mark,90.7
2/7/2025 10:23,PXL69KL,CurrentFace,17300000.0
2/7/2025 11:35,PXL69KL,CurrentFace,16700000.0
2/7/2025 13:09,PXL69KL,CurrentFace,16200000.0
2/7/2025 11:33,PXL69KL,CurrentFace,2900000.0
2/7/2025 11:51,RRZ21YR,TradePrice,120.4
2/7/2025 13:33,RRZ21YR,TradePrice,116.3
2/7/2025 13:00,RRZ21YR,TradePrice,123.0
2/7/2025 11:48,RRZ21YR,Spread,7.0
2/7/2025 9:54,RRZ21YR,Spread,1.0
2/7/2025 9:48,RRZ21YR,Spread,10.0
2/7/2025 13:25,RRZ21YR,Yield,0.98
2/7/2025 11:09,RRZ21YR,Yield,7.49
2/7/2025 12:05,RRZ21YR,Yield,4.98
2/7/2025 11:59,RRZ21YR,Yield,4.06
2/7/2025 11:13,RRZ21YR,Mark,101.1
2/7/2025 14:20,RRZ21YR,Mark,114.6
2/7/2025 14:55,RRZ21YR,Mark,114.9
2/7/2025 14:52,RRZ21YR,Mark,118.1
2/7/2025 11:22,RRZ21YR,CurrentFace,7100000.0
2/7/2025 13:42,RRZ21YR,CurrentFace,10400000.0
2/7/2025 14:00,JMW11DH,TradePrice,93.0
2/7/2025 10:57,JMW11DH,TradePrice,115.7
2/7/2025 9:58,JMW11DH,TradePrice,96.1
2/7/2025 12:20,JMW11DH,TradePrice,117.8
2/7/2025 13:09,JMW11DH,Spread,2.0
2/7/2025 14:36,JMW11DH,Spread,12.0
2/7/2025 11:34,JMW11DH,Yield,0.33
2/7/2025 12:40,JMW11DH,Mark,77.3
2/7/2025 13:47,JMW11DH,Mark,100.2
2/7/2025 11:08,JMW11DH,Mark,113.1
2/7/2025 14:42,JMW11DH,CurrentFace,18800000.0
2/7/2025 13:25,JMW11DH,CurrentFace,19900000.0
2/7/2025 13:42,JMW11DH,CurrentFace,6900000.0
2/7/2025 10:42,JMW11DH,CurrentFace,19600000.0
2/7/2025 11:21,WTS85NW,TradePrice,110.9
2/7/2025 10:10,WTS85NW,TradePrice,119.5
2/7/2025 14:10,WTS85NW,Spread,10.0
2/7/2025 14:05,WTS85NW,Yield,6.1
2/7/2025 13:42,WTS85NW,Yield,4.11
2/7/2025 10:18,WTS85NW,Yield,8.68
2/7/2025 12:57,WTS85NW,Mark,93.0
2/7/2025 12:59,WTS85NW,CurrentFace,13600000.0
2/7/2025 13:13,WTS85NW,CurrentFace,4500000.0
2/7/2025 10:09,GMD24AY,TradePrice,98.6
2/7/2025 14:02,GMD24AY,TradePrice,110.0
2/7/2025 10:06,GMD24AY,Spread,7.0
2/7/2025 14:59,GMD24AY,Spread,4.0
2/7/2025 14:48,GMD24AY,Spread,5.0
2/7/2025 12:21,GMD24AY,Spread,9.0
2/7/2025 11:44,GMD24AY,Yield,7.21
2/7/2025 10:32,GMD24AY,Yield,7.67
2/7/2025 12:44,GMD24AY,Yield,0.7
2/7/2025 14:14,GMD24AY,Yield,1.93
2/7/2025 12:43,GMD24AY,Mark,80.9
2/7/2025 13:31,GMD24AY,Mark,93.1
2/7/2025 14:38,GMD24AY,Mark,118.6
2/7/2025 9:52,GMD24AY,CurrentFace,2900000.0
2/7/2025 12:46,GMD24AY,CurrentFace,18900000.0
2/7/2025 10:34,HGH26BI,TradePrice,87.5
2/7/2025 13:05,HGH26BI,Spread,11.0
2/7/2025 10:24,HGH26BI,Spread,12.0
2/7/2025 10:13,HGH26BI,Spread,5.0
2/7/2025 14:47,HGH26BI,Yield,2.69
2/7/2025 12:11,HGH26BI,Yield,5.01
2/7/2025 11:24,HGH26BI,Mark,93.5
2/7/2025 10:31,HGH26BI,Mark,89.6
2/7/2025 10:11,HGH26BI,Mark,120.0
2/7/2025 11:53,HGH26BI,Mark,83.2
2/7/2025 10:56,HGH26BI,CurrentFace,11800000.0
2/7/2025 10:24,PCS17XN,TradePrice,98.0
2/7/2025 12:26,PCS17XN,TradePrice,89.2
2/7/2025 9:42,PCS17XN,TradePrice,123.7
2/7/2025 13:50,PCS17XN,Spread,2.0
2/7/2025 14:04,PCS17XN,Spread,12.0
2/7/2025 11:14,PCS17XN,Spread,4.0
2/7/2025 13:48,PCS17XN,Yield,4.46
2/7/2025 15:00,PCS17XN,Yield,5.92
2/7/2025 12:58,PCS17XN,Mark,83.9
2/7/2025 14:56,PCS17XN,Mark,85.7
2/7/2025 11:00,PCS17XN,CurrentFace,8300000.0
2/7/2025 9:32,PCS17XN,CurrentFace,14300000.0
2/7/2025 11:26,LAS87XO,TradePrice,111.8
2/7/2025 12:06,LAS87XO,TradePrice,111.8
2/7/2025 10:35,LAS87XO,Spread,6.0
2/7/2025 12:14,LAS87XO,Spread,12.0
2/7/2025 11:49,LAS87XO,Spread,11.0
2/7/2025 13:46,LAS87XO,Spread,1.0
2/7/2025 12:58,LAS87XO,Yield,3.01
2/7/2025 14:44,LAS87XO,Yield,2.76
2/7/2025 14:57,LAS87XO,Yield,2.91
2/7/2025 13:06,LAS87XO,Mark,80.4
2/7/2025 11:29,LAS87XO,Mark,96.0
2/7/2025 14:12,LAS87XO,Mark,76.9
2/7/2025 12:33,LAS87XO,CurrentFace,2800000.0
2/7/2025 12:49,LAS87XO,CurrentFace,18700000.0
2/7/2025 13:11,LAS87XO,CurrentFace,16000000.0
2/7/2025 9:34,SHY49RS,TradePrice,94.5
2/7/2025 14:58,SHY49RS,TradePrice,114.1
2/7/2025 12:26,SHY49RS,TradePrice,102.2
2/7/2025 14:56,SHY49RS,Spread,6.0
2/7/2025 12:24,SHY49RS,Yield,4.18
2/7/2025 10:00,SHY49RS,Yield,2.44
2/7/2025 11:35,SHY49RS,Yield,2.29
2/7/2025 13:42,SHY49RS,Yield,6.15
2/7/2025 13:06,SHY49RS,Mark,95.4
2/7/2025 10:44,SHY49RS,Mark,113.3
2/7/2025 14:46,SHY49RS,Mark,96.4
2/7/2025 12:56,SHY49RS,CurrentFace,4400000.0
2/7/2025 11:21,SHY49RS,CurrentFace,1100000.0
2/7/2025 9:31,SHY49RS,CurrentFace,5000000.0
2/7/2025 12:27,SHY49RS,CurrentFace,1700000.0
2/7/2025 13:31,AHZ12NA,TradePrice,122.4
2/7/2025 12:30,AHZ12NA,TradePrice,117.9
2/7/2025 10:00,AHZ12NA,TradePrice,100.2
2/7/2025 10:43,AHZ12NA,Spread,9.0
2/7/2025 10:56,AHZ12NA,Spread,4.0
2/7/2025 14:50,AHZ12NA,Yield,2.25
2/7/2025 10:04,AHZ12NA,Yield,2.74
2/7/2025 10:26,AHZ12NA,Yield,0.52
2/7/2025 10:50,AHZ12NA,Yield,4.66
2/7/2025 12:07,AHZ12NA,Mark,80.7
2/7/2025 14:15,AHZ12NA,CurrentFace,3400000.0
2/7/2025 14:25,EYF35OX,TradePrice,112.5
2/7/2025 13:52,EYF35OX,TradePrice,120.7
2/7/2025 9:31,EYF35OX,Spread,7.0
2/7/2025 12:37,EYF35OX,Yield,7.58
2/7/2025 12:51,EYF35OX,Mark,114.2
2/7/2025 12:59,EYF35OX,Mark,114.3
2/7/2025 15:00,EYF35OX,Mark,100.3
2/7/2025 11:35,EYF35OX,CurrentFace,11700000.0
2/7/2025 12:48,EYF35OX,CurrentFace,2300000.0
2/7/2025 12:30,EYF35OX,CurrentFace,1500000.0
2/7/2025 13:03,EYF35OX,CurrentFace,6300000.0
2/7/2025 14:07,JLK41QT,TradePrice,91.4
2/7/2025 13:28,JLK41QT,TradePrice,124.1
2/7/2025 9:38,JLK41QT,Spread,4.0
2/7/2025 12:17,JLK41QT,Spread,3.0
2/7/2025 13:21,JLK41QT,Yield,4.96
2/7/2025 12:46,JLK41QT,Yield,5.15
2/7/2025 11:27,JLK41QT,Mark,104.8
2/7/2025 11:21,JLK41QT,Mark,109.9
2/7/2025 12:12,JLK41QT,Mark,108.2
2/7/2025 13:23,JLK41QT,Mark,103.8
2/7/2025 12:47,JLK41QT,CurrentFace,9900000.0
2/7/2025 10:54,JLK41QT,CurrentFace,6700000.0
2/7/2025 14:06,ZIU48UU,TradePrice,92.8
2/7/2025 13:18,ZIU48UU,TradePrice,93.7
2/7/2025 10:23,ZIU48UU,TradePrice,91.6
2/7/2025 12:19,ZIU48UU,TradePrice,108.7
2/7/2025 11:26,ZIU48UU,Spread,5.0
2/7/2025 12:39,ZIU48UU,Spread,2.0
2/7/2025 13:20,ZIU48UU,Spread,6.0
2/7/2025 12:42,ZIU48UU,Yield,8.17
2/7/2025 10:59,ZIU48UU,Mark,105.0
2/7/2025 10:24,ZIU48UU,Mark,79.8
2/7/2025 13:59,ZIU48UU,Mark,102.0
2/7/2025 12:56,ZIU48UU,CurrentFace,6900000.0
2/7/2025 14:36,ZIU48UU,CurrentFace,20000000.0
2/7/2025 12:48,ZIU48UU,CurrentFace,10700000.0
2/7/2025 10:49,GTR84BF,TradePrice,100.1
2/7/2025 10:35,GTR84BF,TradePrice,103.4
2/7/2025 10:33,GTR84BF,TradePrice,91.9
2/7/2025 12:21,GTR84BF,Spread,9.0
2/7/2025 11:54,GTR84BF,Spread,8.0
2/7/2025 10:38,GTR84BF,Spread,5.0
2/7/2025 13:10,GTR84BF,Spread,6.0
2/7/2025 14:02,GTR84BF,Yield,6.75
2/7/2025 14:06,GTR84BF,Yield,6.43
2/7/2025 9:58,GTR84BF,Yield,4.39
2/7/2025 14:38,GTR84BF,Yield,1.22
2/7/2025 10:09,GTR84BF,Mark,77.5
2/7/2025 10:20,GTR84BF,Mark,115.1
2/7/2025 12:47,GTR84BF,Mark,77.1
2/7/2025 14:17,GTR84BF,CurrentFace,1700000.0
2/7/2025 12:05,GTR84BF,CurrentFace,13500000.0
2/7/2025 12:38,GTR84BF,CurrentFace,9300000.0
2/7/2025 12:09,BMV57TF,TradePrice,101.7
2/7/2025 14:12,BMV57TF,TradePrice,97.5
2/7/2025 13:19,BMV57TF,TradePrice,107.3
2/7/2025 10:41,BMV57TF,Spread,9.0
2/7/2025 11:58,BMV57TF,Spread,5.0
2/7/2025 9:32,BMV57TF,Spread,3.0
2/7/2025 12:19,BMV57TF,Yield,3.26
2/7/2025 13:28,BMV57TF,Yield,4.6
2/7/2025 11:03,BMV57TF,Mark,108.2
2/7/2025 13:35,BMV57TF,Mark,103.6
2/7/2025 11:01,BMV57TF,Mark,98.4
2/7/2025 10:00,BMV57TF,Mark,91.7
2/7/2025 11:23,BMV57TF,CurrentFace,15600000.0
2/7/2025 11:18,BMV57TF,CurrentFace,13900000.0
2/7/2025 9:41,BBQ17KZ,TradePrice,91.4
2/7/2025 14:05,BBQ17KZ,TradePrice,117.9
2/7/2025 9:42,BBQ17KZ,TradePrice,125.1
2/7/2025 12:55,BBQ17KZ,Spread,1.0
2/7/2025 12:08,BBQ17KZ,Spread,2.0
2/7/2025 11:49,BBQ17KZ,Spread,3.0
2/7/2025 13:09,BBQ17KZ,Yield,1.37
2/7/2025 14:35,BBQ17KZ,Yield,0.57
2/7/2025 11:52,BBQ17KZ,Yield,8.25
2/7/2025 12:29,BBQ17KZ,Yield,4.35
